finding_url,repository,repository_url,title,description,severity,status,detected_at,committed_at,author_email,assignee_name,assignee_email,has_patch,configured_scan_id,commit_hash,relevant_paths,resolution_reason
https://chatgpt.com/codex/security/findings/91924c6ed6dc8191b2abebc70a3423bc,anasibnanwar-XYE/bigbrightpaints-erp,https://github.com/anasibnanwar-XYE/bigbrightpaints-erp,Timeline event logging allows claim lineage spoofing,"The commit introduces structured timeline events and uses TIMELINE.md as an enforcement source for claim lineage. However, append_timeline_event writes the summary string directly into the timeline line without sanitizing newlines. The review command passes user-controlled fields (reviewer/status) into the summary, so a malicious user can include newline characters to inject extra timeline lines, including a forged ""[event:claim_recorded]"" entry with a crafted payload. Because verify_ticket trusts timeline_has_claim_line to validate claim lineage, this log injection can spoof claims and bypass claim gating, undermining audit integrity and allowing unclaimed work to be treated as valid. Sanitizing/escaping newlines in summaries (or storing events in a structured file) would prevent timeline injection.",low,new,2026-03-13T18:11:34.174510Z,2026-02-26 17:44:42 +0530,anas@Anass-MacBook-Air.local,,,false,user-kpOkAbjpbKshqlSiGkDtEGBs:github-1107567061,28ac78edbf44371b704f15c66bea4c81f0ed2473,scripts/harness_orchestrator.py,
https://chatgpt.com/codex/security/findings/87eaca134c088191aada6a8564c0e3e1,anasibnanwar-XYE/bigbrightpaints-erp,https://github.com/anasibnanwar-XYE/bigbrightpaints-erp,Compose defaults audit HMAC key to known dev value,"The audit trail service uses erp.security.audit.private-key as the HMAC secret when anonymizing user identifiers for ML/audit trail records. The commit adds a default value (""dev-audit-private-key"") for ERP_SECURITY_AUDIT_PRIVATE_KEY in docker-compose.yml. This means deployments started via docker-compose will silently use a known, weak key unless explicitly overridden. An attacker (or a malicious tenant admin) who gains access to anonymized audit/ML data could re-identify users by recomputing HMACs with the known key, undermining privacy guarantees. This secret should be required (fail-fast) or set only via secure environment configuration, not a default.",low,new,2026-03-13T19:17:51.852627Z,2026-02-25 16:18:46 +0530,codex@example.com,,,false,user-kpOkAbjpbKshqlSiGkDtEGBs:github-1107567061,214aa71391c4d30552ce76b75bf756ae77555dba,docker-compose.yml | erp-domain/src/main/java/com/bigbrightpaints/erp/core/audittrail/EnterpriseAuditTrailService.java,
https://chatgpt.com/codex/security/findings/68f01f36a3a48191b89ba97220099900,anasibnanwar-XYE/bigbrightpaints-erp,https://github.com/anasibnanwar-XYE/bigbrightpaints-erp,Auto-started Postgres binds to all interfaces with weak defaults,"The added auto-bootstrap logic in scripts/gate_release.sh starts a local Postgres container when no database is reachable. Although it only triggers for PGHOST=127.0.0.1/localhost, the docker run command publishes the port without a bind address (""-p <port>:5432""), which binds to 0.0.0.0 by default. Combined with default fallback credentials (user/password default to ""erp"" if not provided), this can expose the migration matrix database to any host that can reach the machine running the gate, enabling unauthorized access or tampering. The container should bind explicitly to 127.0.0.1 (or use --network=host with firewalling) and require non-default credentials.",low,new,2026-03-13T19:19:13.499875Z,2026-02-23 18:41:40 +0530,anas@Anass-MacBook-Air.local,,,false,user-kpOkAbjpbKshqlSiGkDtEGBs:github-1107567061,197e00057d4533939a12343708e5045009b74585,scripts/gate_release.sh,
https://chatgpt.com/codex/security/findings/31553604b7cc81918ae22bf77f99f6d5,anasibnanwar-XYE/bigbrightpaints-erp,https://github.com/anasibnanwar-XYE/bigbrightpaints-erp,Tenant policy enforcement fails open on settings lookup errors,"The updated tenant runtime enforcement logic now catches RuntimeExceptions when loading persisted tenant policy settings and returns null/fallback values. If the policy cache is empty (e.g., after a restart) and the settings or company lookup fails, the service resolves to the default ACTIVE policy instead of rejecting or blocking. This creates a fail-open path where tenants that should be on HOLD/BLOCKED or subject to strict quotas can continue making requests during settings repository/DB outages or failures that an attacker may trigger by exhausting resources.",low,new,2026-03-13T19:24:30.455265Z,2026-02-23 06:07:56 +0530,anas@Anass-MacBook-Air.local,,,false,user-kpOkAbjpbKshqlSiGkDtEGBs:github-1107567061,25a345867bb07d2d0ead3acbf0757fdc07736fd9,erp-domain/src/main/java/com/bigbrightpaints/erp/modules/company/service/TenantRuntimeEnforcementService.java,
https://chatgpt.com/codex/security/findings/daf0089273dc819185fb936ec11b9763,anasibnanwar-XYE/bigbrightpaints-erp,https://github.com/anasibnanwar-XYE/bigbrightpaints-erp,Plaintext Postgres credentials committed in gate report,"The added gate refresh report embeds live command lines with PGPASSWORD values for Postgres. Committing plaintext credentials to the repo is a security risk because anyone with repository access can recover them and potentially reuse them against environments that share or reuse those credentials. Even if the targets are local, password reuse or staging access can turn this into unauthorized DB access. Replace with placeholders and purge from history if these credentials were real.",low,new,2026-03-13T19:35:41.068038Z,2026-02-20 15:39:13 +0530,anas@Anass-MacBook-Air.local,,,false,user-kpOkAbjpbKshqlSiGkDtEGBs:github-1107567061,edc7cd7439bff5a83d5055057814dc65fb056b60,tickets/TKT-ERP-STAGE-096/reports/gate-refresh-20260220.md,
https://chatgpt.com/codex/security/findings/bab435475d0481918eb1055e1de92238,anasibnanwar-XYE/bigbrightpaints-erp,https://github.com/anasibnanwar-XYE/bigbrightpaints-erp,Codex agent configs enable network access with workspace write,"The commit introduces multiple .codex/agents/*.toml profiles that explicitly set sandbox_mode to ""workspace-write"" and enable network_access. When these profiles are used by the orchestration harness, subagents gain read/write access to the repository plus unrestricted outbound network access. This creates an info‑leak avenue: a prompt‑injected or compromised agent can exfiltrate source code or secrets to external endpoints. Recommend defaulting network_access to false, or enforcing explicit per‑task allowlisting/egress controls for roles that truly need network access.",low,new,2026-03-13T20:01:24.725260Z,2026-02-19 23:52:02 +0530,anas@Anass-MacBook-Air.local,,,false,user-kpOkAbjpbKshqlSiGkDtEGBs:github-1107567061,725a94f89d7ef21ea9051a01d5bd70d10f7b0290,codex/agents/orchestrator.toml | codex/agents/cross_module.toml,
https://chatgpt.com/codex/security/findings/7c6170adfa508191bb8587b751dd4abf,anasibnanwar-XYE/bigbrightpaints-erp,https://github.com/anasibnanwar-XYE/bigbrightpaints-erp,Harness verify executes unvalidated required_checks via bash,"The commit adds automation that loads required check commands from agent definitions into tickets and later runs them with `bash -lc` during `verify`. Because the command strings are not validated or constrained, a malicious ticket file or modified `agents/*.agent.yaml` can inject arbitrary shell commands that will execute when an operator or CI system runs `scripts/harness_orchestrator.py verify`. This creates an opportunity for command execution in the verification environment, especially if the tool is run in CI with elevated credentials or secrets.",low,new,2026-03-13T19:44:45.572836Z,2026-02-19 18:30:06 +0530,codex@example.com,,,false,user-kpOkAbjpbKshqlSiGkDtEGBs:github-1107567061,0c72ee11c366b78ff5cade01d68a14ea3bb0d7cd,scripts/harness_orchestrator.py,
https://chatgpt.com/codex/security/findings/a46ba72057808191afbe9bcfbd1806d7,anasibnanwar-XYE/bigbrightpaints-erp,https://github.com/anasibnanwar-XYE/bigbrightpaints-erp,Audit success logging suppressed for journal postings,"The commit updates AccountingService so shouldEmitAuditServiceSuccessEvent returns false for JOURNAL_ENTRY_POSTED, JOURNAL_ENTRY_REVERSED, and SETTLEMENT_RECORDED. As a result, logAuditSuccessAfterCommit becomes a no-op for those events even though journal posting still invokes it. This removes audit_log records (with request metadata like IP/user agent) for high‑value accounting actions. While an accounting event trail exists, it does not capture the same security context and can be configured best‑effort, so malicious or compromised users can post/reverse entries without the standard audit trail, weakening monitoring and forensic capability.",low,new,2026-03-13T19:48:18.175596Z,2026-02-17 13:51:18 +0530,anas.ibn.anwar@gmail.com,,,false,user-kpOkAbjpbKshqlSiGkDtEGBs:github-1107567061,371ddc8f97f3f1e10ec1fe60136ac5364568396d,erp-domain/src/main/java/com/bigbrightpaints/erp/modules/accounting/service/AccountingService.java,
https://chatgpt.com/codex/security/findings/2d5847582df88191866836a72056471d,anasibnanwar-XYE/bigbrightpaints-erp,https://github.com/anasibnanwar-XYE/bigbrightpaints-erp,Settlement replay error leaks allocation signature digest data,"The settlement idempotency validation now appends existing/request allocation signature digests to ApplicationException details. AccountingController's ApplicationException handler always serializes details into the API response. The digest contains invoice/purchase IDs, amounts, and memo text from existing allocations, so a caller who can reuse or guess an idempotency key can obtain sensitive settlement metadata that previously was not exposed. This expands information disclosure to authenticated accounting users beyond the original error message.",low,new,2026-03-13T20:12:57.216235Z,2026-02-17 03:23:21 +0530,anas.ibn.anwar@gmail.com,,,false,user-kpOkAbjpbKshqlSiGkDtEGBs:github-1107567061,6567398be7678208bd511a89923d3162bb3f21db,erp-domain/src/main/java/com/bigbrightpaints/erp/modules/accounting/service/AccountingService.java | erp-domain/src/main/java/com/bigbrightpaints/erp/modules/accounting/controller/AccountingController.java,
https://chatgpt.com/codex/security/findings/e08cd21732588191b85e75c0c5e8c4d2,anasibnanwar-XYE/bigbrightpaints-erp,https://github.com/anasibnanwar-XYE/bigbrightpaints-erp,Credit-limit failures now expose internal financial details,"The commit changes credit-limit enforcement to throw CreditLimitExceededException with a populated details map (dealerId, companyId, exposure, limit, order amount, required headroom). The GlobalExceptionHandler always includes details for this exception, even in production. Any authenticated user who can submit an order and trigger a credit-limit failure can now obtain internal identifiers and sensitive financial exposure data that was previously hidden by the generic IllegalStateException handler.",low,new,2026-03-13T20:11:32.081286Z,2026-02-16 17:34:04 +0530,codex@example.com,,,false,user-kpOkAbjpbKshqlSiGkDtEGBs:github-1107567061,eba4a38d9058477569a45afafc515a71f6891c73,erp-domain/src/main/java/com/bigbrightpaints/erp/modules/sales/service/SalesService.java | erp-domain/src/main/java/com/bigbrightpaints/erp/core/exception/GlobalExceptionHandler.java,
https://chatgpt.com/codex/security/findings/37ad985179408191a096f2d43b0a2262,anasibnanwar-XYE/bigbrightpaints-erp,https://github.com/anasibnanwar-XYE/bigbrightpaints-erp,Unescaped approval summaries allow stored XSS in admin UI,"The commit changes the approval summary generation to concatenate `CreditRequest.reason` and `CreditLimitOverrideRequest.requestedBy` directly into the `summary` string returned by `/api/v1/admin/approvals`. These fields are populated from user-controlled input during credit request/override creation. If the admin UI renders the summary as HTML (common in dashboards), a malicious sales/factory user can store script payloads in `reason` or a crafted username and trigger stored XSS when an admin opens the approvals list, leading to session theft or privileged actions.",low,new,2026-03-13T21:23:30.771517Z,2026-02-12 19:17:29 +0530,codex@example.com,,,false,user-kpOkAbjpbKshqlSiGkDtEGBs:github-1107567061,6c0629dfb3069383087f2e0c282926b1dd0ee102,erp-domain/src/main/java/com/bigbrightpaints/erp/modules/admin/controller/AdminSettingsController.java | erp-domain/src/main/java/com/bigbrightpaints/erp/modules/sales/service/SalesService.java | erp-domain/src/main/java/com/bigbrightpaints/erp/modules/sales/service/CreditLimitOverrideService.java,
https://chatgpt.com/codex/security/findings/7ab5e42b38708191b7578365263094a2,anasibnanwar-XYE/bigbrightpaints-erp,https://github.com/anasibnanwar-XYE/bigbrightpaints-erp,Verbose error details now exposed in production responses,"The commit expands error payloads to always include field-level validation errors and raw IllegalArgumentException messages, and the accounting controller now returns ApplicationException details unconditionally. Previously, production mode masked these details. This change can disclose internal field names, account IDs, and business rule details to any caller (including unauthenticated endpoints), aiding enumeration and information gathering.",low,new,2026-03-13T21:38:34.844933Z,2026-02-10 21:06:47 +0530,codex@example.com,,,false,user-kpOkAbjpbKshqlSiGkDtEGBs:github-1107567061,461e9a0b1baf8d8e1f3c54e9c555cfeff681a23f,erp-domain/src/main/java/com/bigbrightpaints/erp/core/exception/GlobalExceptionHandler.java | erp-domain/src/main/java/com/bigbrightpaints/erp/modules/accounting/controller/AccountingController.java,
https://chatgpt.com/codex/security/findings/e08d25bc7fd08191965e1211cb08adac,anasibnanwar-XYE/bigbrightpaints-erp,https://github.com/anasibnanwar-XYE/bigbrightpaints-erp,CORS validation now allows HTTP private network origins,"SystemSettingsService now treats HTTP origins with private-network IPv4 hosts as valid whenever erp.environment.validation.enabled is false. Because this flag defaults to false, operators can unintentionally allow LAN HTTP origins. With credentials enabled in CORS, a malicious host on the same network controlling an allow‑listed HTTP origin could read authenticated API responses or drive state-changing requests from a victim browser. Previously only localhost HTTP was accepted.",low,new,2026-03-13T21:40:05.544537Z,2026-02-09 12:34:21 +0530,codex@example.com,,,false,user-kpOkAbjpbKshqlSiGkDtEGBs:github-1107567061,de6c4d2c33bf550063328cf91f7b1ab36fc58747,erp-domain/src/main/java/com/bigbrightpaints/erp/core/config/SystemSettingsService.java,
https://chatgpt.com/codex/security/findings/a9d72f671bd08191ad55b8f9c37bde12,anasibnanwar-XYE/bigbrightpaints-erp,https://github.com/anasibnanwar-XYE/bigbrightpaints-erp,Schema drift allowlist uses substring match enabling bypass,"The schema drift scan now loads an allowlist and treats any migration path that contains an allowlist entry as approved. Because the comparison uses a wildcard substring match, a new migration file named to include an allowlisted filename (for example, adding an extra suffix before the final "".sql"") would be treated as allowlisted and exempt from the drift checks. This weakens the FAIL_ON_FINDINGS gate and can allow new drift-generating patterns to slip in without review.",low,new,2026-03-13T21:39:49.135476Z,2026-02-06 00:58:26 +0530,codex@example.com,,,false,user-kpOkAbjpbKshqlSiGkDtEGBs:github-1107567061,ccf3a3da6beceb36813c2d9b7a43b44e886fc7fe,scripts/schema_drift_scan.sh,
https://chatgpt.com/codex/security/findings/371fd978600c819191cc866803167d84,anasibnanwar-XYE/bigbrightpaints-erp,https://github.com/anasibnanwar-XYE/bigbrightpaints-erp,New report date parsing can trigger 500 errors,"The commit adds optional date parameters to the balance-sheet, profit-loss, and trial-balance endpoints and parses them with LocalDate.parse(). Invalid date strings will throw DateTimeParseException, which is treated as a RuntimeException and handled by the global runtime exception handler as an internal server error. This turns bad client input into 500 responses instead of a 400 validation error, creating a reliability/availability issue and noisy error logging. Consider using @RequestParam LocalDate with @DateTimeFormat or catching parse errors to return a 400.",low,new,2026-03-13T21:45:05.324447Z,2026-02-05 18:38:33 +0530,codex@example.com,,,false,user-kpOkAbjpbKshqlSiGkDtEGBs:github-1107567061,5ead674c0797dcab11a113694c04d66a1c660ee9,erp-domain/src/main/java/com/bigbrightpaints/erp/modules/reports/controller/ReportController.java,
https://chatgpt.com/codex/security/findings/e8f030dc05ec81918ee987d6d507501b,anasibnanwar-XYE/bigbrightpaints-erp,https://github.com/anasibnanwar-XYE/bigbrightpaints-erp,Movement idempotent refs can exceed 64-char DB limit,"The commit changes inventory movement idempotent references to be `referencePrefix + ""-"" + 16-char hash`. The journal_entries.reference_number column is limited to 64 characters. References generated elsewhere are already capped to fit 64 characters; appending another 17 characters can now exceed the column limit, leading to DataIntegrityViolation failures when posting inventory movement journals. This is a regression that can disrupt inventory accounting (availability/reliability) when references are near the limit.",low,new,2026-03-13T22:00:54.734229Z,2026-01-27 15:07:30 +0530,codex@example.com,,,false,user-kpOkAbjpbKshqlSiGkDtEGBs:github-1107567061,a168c6ccd495584ba96f1edbf1dde45e1f436c34,erp-domain/src/main/java/com/bigbrightpaints/erp/modules/accounting/event/InventoryAccountingEventListener.java | erp-domain/src/main/resources/db/migration/V5__accounting_tables.sql,
https://chatgpt.com/codex/security/findings/b9ceaa601d2c8191a124a57d6fa48132,anasibnanwar-XYE/bigbrightpaints-erp,https://github.com/anasibnanwar-XYE/bigbrightpaints-erp,Partial variance allocation under-allocates remaining costs,"Cost variance is computed from total labor/overhead cost minus applied costs across all batches. After the change, the code filters out batches with existing variance journals and then multiplies the remaining variance by allocatableLiters/totalLitersProduced. Because the variance already reflects prior allocations (applied labor/overhead include previous variance postings), scaling it again will under-allocate the remaining variance whenever some batches are skipped. This newly introduced behavior can leave unallocated variance and inaccurate unit costs and journal entries for the period.",low,new,2026-03-13T21:59:52.057757Z,2026-01-27 13:26:54 +0530,codex@example.com,,,false,user-kpOkAbjpbKshqlSiGkDtEGBs:github-1107567061,857837bac93a0ad3b7c9d80ae7d4a46d58c1d957,erp-domain/src/main/java/com/bigbrightpaints/erp/modules/factory/service/CostAllocationService.java,
https://chatgpt.com/codex/security/findings/76368be115f88191a03a39414fff2cb3,anasibnanwar-XYE/bigbrightpaints-erp,https://github.com/anasibnanwar-XYE/bigbrightpaints-erp,Predictable /tmp files allow local overwrite in verify script,"The new task00 async verify launcher writes log, PID, and exit-code files to predictable /tmp paths using plain redirection and rm -f. In a multi-user environment, an attacker can pre-create symlinks at these paths to force the script (when run by a more privileged user/CI account) to overwrite arbitrary files. This is a classic insecure temporary file vulnerability; use mktemp, set restrictive permissions, or place files in a controlled directory.",low,new,2026-03-13T22:36:27.728103Z,2026-01-25 16:08:18 +0530,codex@example.com,,,false,user-kpOkAbjpbKshqlSiGkDtEGBs:github-1107567061,b09043c6dce3932200518148aca947599d3e3f97,scripts/task00_async_verify.sh,
